date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:19:18	72943/72943	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Nov%202021%2011:08:17%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/GAJA-Ca_Marcanda-promis_370x480.png?v=1593153347	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/GAJA-Ca_Marcanda-promis_370x480135f.png	(from https://goviva.vn/)
11:19:26	354677/354677	---MCZ	200	added ('OK')	text/html	etag:cacheable:a74732386f1dd579e13599894cfb5655	https://goviva.vn/collections/featured-products/products/zonin-pinot-grigio-delle-venezie	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/zonin-pinot-grigio-delle-venezie.html	(from https://goviva.vn/)
11:19:28	267761/267761	---M--	200	added ('OK')	image/png	date:Sun,%2031%20Oct%202021%2016:32:54%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/GatoNegro-SauvignonBlanc.png?v=1605062752	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/GatoNegro-SauvignonBlanc402a.png	(from https://goviva.vn/)
11:19:36	493031/493031	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:05:32%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-Old-Vines-Grenache-Shiraz-Mourvedre-2005.png?v=1591888148	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-Old-Vines-Grenache-Shiraz-Mourvedre-20050720.png	(from https://goviva.vn/)
11:19:40	87099/87099	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2013:58:10%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/zonin-pinot-grigio-delle-venezie-01_370x480.png?v=1597630868	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/zonin-pinot-grigio-delle-venezie-01_370x48094c5.png	(from https://goviva.vn/)
11:19:45	356175/356175	---MCZ	200	added ('OK')	text/html	etag:cacheable:7506da00bf6fa5e5d11fbad3ec03ab9f	https://goviva.vn/collections/featured-products/products/domaine-vacheron-sancerre-rouge	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/domaine-vacheron-sancerre-rouge.html	(from https://goviva.vn/)
11:19:48	205295/205295	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:06:31%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Gaja-Ca_Marcanda-Promis-03-03.png?v=1593153347	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Gaja-Ca_Marcanda-Promis-03-03135f.png	(from https://goviva.vn/)
11:19:55	88351/88351	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2017:42:44%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/domaine-vacheron-sancerre-rouge-01_370x480.png?v=1599637321	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/domaine-vacheron-sancerre-rouge-01_370x480bdda.png	(from https://goviva.vn/)
11:19:56	358245/358245	---MCZ	200	added ('OK')	text/html	etag:cacheable:10e8f6e309e558563963e42e721cd236	https://goviva.vn/collections/featured-products/products/torbreck-the-steading	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/torbreck-the-steading.html	(from https://goviva.vn/)
11:20:07	76031/76031	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2019:07:05%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-the-steading_370x480.png?v=1591886905	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-the-steading_370x4807a5f.png	(from https://goviva.vn/)
11:20:09	152373/152373	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:06:59%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/domaine-vacheron-sancerre-rouge-01.png?v=1599637321	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/domaine-vacheron-sancerre-rouge-01bdda.png	(from https://goviva.vn/)
11:20:14	284480/284480	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Nov%202021%2021:59:02%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/zonin-pinot-grigio-delle-venezie-01.png?v=1597630868	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/zonin-pinot-grigio-delle-venezie-0194c5.png	(from https://goviva.vn/)
11:20:16	356351/356351	---MCZ	200	added ('OK')	text/html	etag:cacheable:7d1978a09004ad7809a3108ed3ae03ce	https://goviva.vn/collections/featured-products/products/domaine-vacheron-sancerre-blanc	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/domaine-vacheron-sancerre-blanc.html	(from https://goviva.vn/)
11:20:22	351471/351471	---MCZ	200	added ('OK')	text/html	etag:cacheable:660fb342933a9ca2ffea23975c58fbb1	https://goviva.vn/collections/featured-products/products/zonin-20-ventitterre-chianti	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/zonin-20-ventitterre-chianti.html	(from https://goviva.vn/)
11:20:25	86348/86348	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Oct%202021%2002:59:27%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/domaine-vacheron-sancerre-blanc-01_370x480.png?v=1599637407	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/domaine-vacheron-sancerre-blanc-01_370x480ec11.png	(from https://goviva.vn/)
11:20:35	76166/76166	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2007:53:59%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Zonin-20-ventiterre-chianti-01_370x480.png?v=1597630448	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Zonin-20-ventiterre-chianti-01_370x480577b.png	(from https://goviva.vn/)
11:20:43	350684/350684	---MCZ	200	added ('OK')	text/html	etag:cacheable:b006d5d1df1189f266dbb4b0f782daca	https://goviva.vn/collections/featured-products/products/lodalet-chardonnay	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/lodalet-chardonnay.html	(from https://goviva.vn/)
11:20:45	293165/293165	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:07:14%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-the-steading.png?v=1591886905	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-the-steading7a5f.png	(from https://goviva.vn/)
11:20:51	157818/157818	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:07:42%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Zonin-20-ventiterre-chianti-01.png?v=1597630448	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Zonin-20-ventiterre-chianti-01577b.png	(from https://goviva.vn/)
11:20:57	256794/256794	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2023:42:36%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/domaine-vacheron-sancerre-blanc-01.png?v=1599637407	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/domaine-vacheron-sancerre-blanc-01ec11.png	(from https://goviva.vn/)
11:20:58	86480/86480	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2011:46:18%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/l_odalet-chardonnay-01_370x480.png?v=1597626385	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/l_odalet-chardonnay-01_370x480ac38.png	(from https://goviva.vn/)
11:20:58	350928/350928	---MCZ	200	added ('OK')	text/html	etag:cacheable:0fb9cfa62c851ee191cf23c576141bea	https://goviva.vn/collections/featured-products/products/lodalet-cabernet-sauvignon	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/lodalet-cabernet-sauvignon.html	(from https://goviva.vn/)
11:21:04	356051/356051	---MCZ	200	added ('OK')	text/html	etag:cacheable:943dadcf032af00e067fa137641b73d6	https://goviva.vn/collections/featured-products/products/yangarra-mclaren-vale-roussanne	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/yangarra-mclaren-vale-roussanne.html	(from https://goviva.vn/)
11:21:06	123621/123621	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:08:03%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/l_odalet-chardonnay-01.png?v=1597626385	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/l_odalet-chardonnay-01ac38.png	(from https://goviva.vn/)
11:21:12	83192/83192	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Oct%202021%2016:26:33%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/l_odalet-cabernet-sauvignon-01_370x480.png?v=1597626189	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/l_odalet-cabernet-sauvignon-01_370x480cc68.png	(from https://goviva.vn/)
11:21:19	86694/86694	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Oct%202021%2003:17:03%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Yangarra-mclaren-vale-roussanne-01_370x480.png?v=1597624449	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Yangarra-mclaren-vale-roussanne-01_370x480f457.png	(from https://goviva.vn/)
11:21:19	355488/355488	---MCZ	200	added ('OK')	text/html	etag:cacheable:4b223667451b1c9bb8cacf91492c3380	https://goviva.vn/collections/featured-products/products/yangarra-mclaren-vale-pf-shiraz-organic	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/yangarra-mclaren-vale-pf-shiraz-organic.html	(from https://goviva.vn/)
11:21:21	137056/137056	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:08:15%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/l_odalet-cabernet-sauvignon-01.png?v=1597626189	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/l_odalet-cabernet-sauvignon-01cc68.png	(from https://goviva.vn/)
11:21:29	353566/353566	---MCZ	200	added ('OK')	text/html	etag:cacheable:b955606e8227c68dc60999ef2b269654	https://goviva.vn/collections/featured-products/products/9lives-reserve-sauvignon-blanc	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/9lives-reserve-sauvignon-blanc.html	(from https://goviva.vn/)
11:21:35	93196/93196	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Nov%202021%2011:08:16%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Yangarra-PF-shiraz-mclaren-vale-01_370x480.png?v=1597624123	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Yangarra-PF-shiraz-mclaren-vale-01_370x4802570.png	(from https://goviva.vn/)
11:21:43	85078/85078	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Oct%202021%2008:07:47%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/9lives-sauvignon-blanc-01_370x480.png?v=1597023746	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/9lives-sauvignon-blanc-01_370x4802722.png	(from https://goviva.vn/)
11:21:51	276614/276614	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:08:25%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Yangarra-mclaren-vale-roussanne-01.png?v=1597624449	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Yangarra-mclaren-vale-roussanne-01f457.png	(from https://goviva.vn/)
11:21:51	353712/353712	---MCZ	200	added ('OK')	text/html	etag:cacheable:d7eadb3a0692acdbf903137308a4b455	https://goviva.vn/collections/featured-products/products/catena-zapata-malbec-argentino	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/catena-zapata-malbec-argentino.html	(from https://goviva.vn/)
11:22:04	179418/179418	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:08:48%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/9lives-sauvignon-blanc-01.png?v=1597023746	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/9lives-sauvignon-blanc-012722.png	(from https://goviva.vn/)
11:22:05	280872/280872	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:08:38%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Yangarra-PF-shiraz-mclaren-vale-01.png?v=1597624123	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Yangarra-PF-shiraz-mclaren-vale-012570.png	(from https://goviva.vn/)
11:22:09	362314/362314	---MCZ	200	added ('OK')	text/html	etag:cacheable:93a012f5b1f9b9dc0db25ad022b6d411	https://goviva.vn/collections/featured-products/products/torbreck-woodcutters-2018	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/torbreck-woodcutters-2018.html	(from https://goviva.vn/)
11:22:09	99053/99053	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2010:03:34%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/catena-zapata-malbec-argentino-2_370x480.png?v=1594371280	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/catena-zapata-malbec-argentino-2_370x480240c.png	(from https://goviva.vn/)
11:22:18	66945/66945	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2016:57:36%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-Woodcutter_s-Shiraz_370x480.png?v=1615885762	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-Woodcutter_s-Shiraz_370x480eec2.png	(from https://goviva.vn/)
11:22:19	66052/66052	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:09:26%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck_-_Woodcutter_s_Shiraz_1.5L_370x480.png?v=1615885762	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck_-_Woodcutter_s_Shiraz_1.5L_370x480eec2.png	(from https://goviva.vn/)
11:22:25	353642/353642	---MCZ	200	added ('OK')	text/html	etag:cacheable:3e9f6b6aebb281140e38ab84973b4cbf	https://goviva.vn/collections/featured-products/products/jp-chenet-divine-pinot-noir-rose-demi-sec	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/jp-chenet-divine-pinot-noir-rose-demi-sec.html	(from https://goviva.vn/)
11:22:36	164941/164941	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:09:26%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-Woodcutter_s-Shiraz.png?v=1615885762	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Torbreck-Woodcutter_s-Shirazeec2.png	(from https://goviva.vn/)
11:22:40	120388/120388	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Nov%202021%2011:08:17%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/JP-chenet-divine-pinot-noir-rose-demi-sec_370x480.png?v=1591895281	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/JP-chenet-divine-pinot-noir-rose-demi-sec_370x48089d6.png	(from https://goviva.vn/)
11:22:44	361808/361808	---MCZ	200	added ('OK')	text/html	etag:cacheable:f546a97446c5b610682c534686b2e4eb	https://goviva.vn/collections/featured-products/products/bollinger-special-cuvee	D:/New%20folder%20(2)/wine/goviva.vn/collections/featured-products/products/bollinger-special-cuvee.html	(from https://goviva.vn/)
11:22:50	349013/349013	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:09:11%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/catena-zapata-malbec-argentino-2.png?v=1594371280	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/catena-zapata-malbec-argentino-2240c.png	(from https://goviva.vn/)
11:22:56	95035/95035	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2006:29:52%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-Special-Cuvee_370x480.png?v=1615903674	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-Special-Cuvee_370x48005a3.png	(from https://goviva.vn/)
11:23:03	292597/292597	---MCZ	200	added ('OK')	text/html	etag:cacheable:7cee5e3faeb1c65794a5681f07e6b4f2	https://goviva.vn/collections/our-best-sellers/products/9lives-vina-san-pedro	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/9lives-vina-san-pedro.html	(from https://goviva.vn/)
11:23:08	139935/139935	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2007:53:59%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/bollingerspecialcuvee375ml_370x480.png?v=1615903674	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/bollingerspecialcuvee375ml_370x48005a3.png	(from https://goviva.vn/)
11:23:09	294673/294673	---MCZ	200	added ('OK')	text/html	etag:cacheable:781efeb69a9bbaf8e78e61db6b030dea	https://goviva.vn/collections/our-best-sellers/products/bollinger-007-limited-edition-millesime-2011	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/bollinger-007-limited-edition-millesime-2011.html	(from https://goviva.vn/)
11:23:15	39037/39037	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Oct%202021%2009:44:57%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-007-limited-edition-2011-magnum_370x480.png?v=1631955804	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-007-limited-edition-2011-magnum_370x4805d98.png	(from https://goviva.vn/)
11:23:37	437613/437613	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:09:43%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/JP-chenet-divine-pinot-noir-rose-demi-sec.png?v=1591895281	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/JP-chenet-divine-pinot-noir-rose-demi-sec89d6.png	(from https://goviva.vn/)
11:23:39	184928/184928	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Oct%202021%2008:07:47%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-007-limited-edition-millesime-2011_370x480.png?v=1631955804	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-007-limited-edition-millesime-2011_370x4805d98.png	(from https://goviva.vn/)
11:23:40	304578/304578	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:10:07%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-Special-Cuvee.png?v=1615903674	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-Special-Cuvee05a3.png	(from https://goviva.vn/)
11:23:42	289678/289678	---MCZ	200	added ('OK')	text/html	etag:cacheable:f0a39dfda0f419863e69650d4b52ebd6	https://goviva.vn/collections/our-best-sellers/products/bollinger-pnvz15-brut-champagne	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/bollinger-pnvz15-brut-champagne.html	(from https://goviva.vn/)
11:23:48	293981/293981	---MCZ	200	added ('OK')	text/html	etag:cacheable:8f5f9c72ebb5899509793e183f150147	https://goviva.vn/collections/our-best-sellers/products/bollinger-la-cote-aux-enfants	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/bollinger-la-cote-aux-enfants.html	(from https://goviva.vn/)
11:23:49	44520/44520	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Oct%202021%2008:07:47%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-pn-vz15_370x480.png?v=1631955465	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-pn-vz15_370x4802d6b.png	(from https://goviva.vn/)
11:23:58	54856/54856	---M--	200	added ('OK')	image/png	date:Sun,%2031%20Oct%202021%2009:31:23%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-LaCoteAuxEnfants15_370x480.png?v=1615904764	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-LaCoteAuxEnfants15_370x480f850.png	(from https://goviva.vn/)
11:23:58	56110/56110	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Oct%202021%2008:07:47%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-LaCoteAuxEnfants_370x480.png?v=1615904764	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-LaCoteAuxEnfants_370x480f850.png	(from https://goviva.vn/)
11:24:06	289753/289753	---MCZ	200	added ('OK')	text/html	etag:cacheable:4f1a3fc958168c0517e42d89857b5d18	https://goviva.vn/collections/our-best-sellers/products/bollinger-la-grande-annee	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/bollinger-la-grande-annee.html	(from https://goviva.vn/)
11:24:08	8982/8982	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Oct%202021%2018:27:12%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-la-grande-annee-1604757_370x480.jpg?v=1631955246	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-la-grande-annee-1604757_370x480451e.jpg	(from https://goviva.vn/)
11:24:11	18700/18700	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Nov%202021%2017:11:25%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-la-grande-annee-1604757.jpg?v=1631955246	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-la-grande-annee-1604757451e.jpg	(from https://goviva.vn/)
11:24:19	131787/131787	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:11:14%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-LaCoteAuxEnfants15.png?v=1615904764	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-LaCoteAuxEnfants15f850.png	(from https://goviva.vn/)
11:24:19	291935/291935	---MCZ	200	added ('OK')	text/html	etag:cacheable:fb3454aadc5db44c829368dce92388a4	https://goviva.vn/collections/our-best-sellers/products/bollinger-rose	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/bollinger-rose.html	(from https://goviva.vn/)
11:24:33	83405/83405	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Nov%202021%2013:39:31%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/2_370x480.png?v=1611653600	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/2_370x4808e7c.png	(from https://goviva.vn/)
11:24:33	82454/82454	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2005:32:24%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/1_370x480.png?v=1611653642	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/1_370x480571a.png	(from https://goviva.vn/)
11:24:41	293616/293616	---MCZ	200	added ('OK')	text/html	etag:cacheable:a978c8a2de3b029ab980aa8a62658bf6	https://goviva.vn/collections/our-best-sellers/products/1865-master-blend	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/1865-master-blend.html	(from https://goviva.vn/)
11:24:54	76211/76211	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Nov%202021%2007:22:34%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-MasterBlend_370x480.png?v=1605079530	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-MasterBlend_370x4803f99.png	(from https://goviva.vn/)
11:25:08	539214/539214	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:10:57%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-pn-vz15.png?v=1631955465	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/bollinger-pn-vz152d6b.png	(from https://goviva.vn/)
11:25:09	221053/221053	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:11:50%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/2.png?v=1611653600	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/28e7c.png	(from https://goviva.vn/)
11:25:16	289810/289810	---MCZ	200	added ('OK')	text/html	etag:cacheable:c01c56e06c63d114067b4ac5c47dd4cc	https://goviva.vn/collections/our-best-sellers/products/bollinger-la-grande-annee-rose	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/bollinger-la-grande-annee-rose.html	(from https://goviva.vn/)
11:25:23	84106/84106	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Oct%202021%2018:27:15%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-LaGrandeAnnee-Rose_370x480.png?v=1604043066	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-LaGrandeAnnee-Rose_370x4804812.png	(from https://goviva.vn/)
11:25:31	226461/226461	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:12:12%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-MasterBlend.png?v=1605079530	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/1865-MasterBlend3f99.png	(from https://goviva.vn/)
11:25:31	291906/291906	---MCZ	200	added ('OK')	text/html	etag:cacheable:5899d2f54164f0bb9b4458267ad7466a	https://goviva.vn/collections/our-best-sellers/products/champagne-bollinger-rose-limited-edition-2006	D:/New%20folder%20(2)/wine/goviva.vn/collections/our-best-sellers/products/champagne-bollinger-rose-limited-edition-2006.html	(from https://goviva.vn/)
11:25:47	95642/95642	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Oct%202021%2002:39:24%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/ChampagneBollinger-Rose_370x480.png?v=1604041111	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/ChampagneBollinger-Rose_370x4809b29.png	(from https://goviva.vn/)
11:25:55	239809/239809	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Nov%202021%2017:12:31%20GMT	http://cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-LaGrandeAnnee-Rose.png?v=1604043066	D:/New%20folder%20(2)/wine/cdn.shopify.com/s/files/1/0294/4958/4715/products/Bollinger-LaGrandeAnnee-Rose4812.png	(from https://goviva.vn/)
